name,address,website,normal_score
Onofrio's Appetizing Store,"Heimeranstr. 32 Kreuzung Ganghoferstraße, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10494781,4.5
Mercado Latino,"In der Abteilung III,Stand 22 und 23, Gegenueber Frauenstrasse 4, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10495324,4.5
Hans Im Gluck,"Tal 10, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10497900,4.0
Mataji's kitchen,"Schleissheimer Str. 121, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10499891,4.5
Sortie Bar & Lounge,"Rosenheimerstrasse 82, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10500879,
the spice bazaar - mediterran oriental,"Marstallplatz 3 In MPG building, next to national opera and Hofgarten, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10502130,4.0
Restaurant Zur Stubn,"Neurieder Str. 16, 81475 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10502754,4.5
ROCCA Riviera,"Wittelsbacherplatz 2 80333 Munich, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10503202,4.0
Aposto,"Luisenstr. 27, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10507346,3.5
Hofreiter Beerencafé Feldmoching,"Feldmochingerstraße, 80995 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10511853,2.5
Pasinger Nachtcafe Bei Keko,"Bodenseestr. 19, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10512259,
Von & Zu,"Luisenstr. 22, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10518989,4.0
Lost Weekend,"Schellingstr. 3, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10519040,4.0
Fugazi No 15,"Wittelsbacherstr. 15, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10521104,3.5
Del Fiore Gelato - Roecklplatz,"Ehrengut street 18, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10521163,5.0
Restaurant Erber,"Freisinger Str. 83 85737 Ismaning, 85737 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10521673,4.5
Kyoto Running Sushi,"Heimeranplatz 2, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052181,3.5
Gaststatte Oberwiesenfeld,"Hildeboldstr. 23, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052418,4.5
Eiscafe Adamello,"Preysingstr. 29, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10525160,3.5
Speisecafé Rigoletto,"Rosa-Aschenbrenner-Bogen 9, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052651,3.5
Subway,"Arnulfstr. 43 Arnulfpark, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052654,3.5
McDonald's,"Hohenzollernstr. 152, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052655,3.5
Maison Massard,"Bazeillesstr. 5, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10526643,4.5
Gasthaus am Olympiaturm,"Winzererstr. 97 Schrebergartenkantine, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052988,3.0
Taj Mahal,"Nymphenburger Str. 145, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1052993,4.0
Osteria Der  Katzlmacher,"Braeuhausstr. 6, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1053488,4.5
Schall und Rauch,"Schellingstr. 22, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1053697,4.0
Villa Toscana,"Bajuwarenstr. 131, 81825 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10586757,4.5
Kabura - Afghanisches Restaurant,"Barer Str. 68, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10588055,4.0
freebird bar and food,"Nordendstr. 12, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1058853,4.0
Villa Dante,"Dantestr. 22, 80637 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1058890,3.5
Coffee Fellows,"Bahnhofplatz 2 HBF 1.Obergeschoss, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10592632,3.0
Speisen & Getranke,"Sonnenstrasse 24-26 Hans im Glück Franchise GmbH, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10597083,4.0
Bellevue,"Schleissheimer Str. 142a, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10606735,4.0
Coffcycle,"Tuerkenstr. 21, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10613450,4.0
Santorini Grosshadern Restaurant,"Grosshaderner Str. 47, 81375 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10624760,4.0
The Drunken Dragon Bar,"Mullerstrasse 51 Sendlinger Tor Platz / Glockenbachviertel, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10630583,4.0
ChuChin,"Ismaninger Str. 61, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10632699,4.0
Boulangerie Dompierre,"Tengstr. 31, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10636455,4.5
Limoni,"Amalienstr. 38, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1063891,4.5
Gabi's Stüber,"Leonrodstr. 87, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10642338,4.0
Bei Pizza Verde,"Blutenburgstrasse 50, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10661866,4.5
Noppakao,"Dachauer Str. 21, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10661975,4.5
Müller-Brot,"Drächslstraße 12, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10663169,4.0
Coffeemamas Kaffeerosterei,"Lindwurmstr. 46, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10673011,4.0
Bluebird Bar,"Terminalstraße Terminal 2, Departure Gate H, Level 05, Munich Airport, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10674451,4.5
Grissini e Vini,"Ungererstr. 161, 80805 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10675062,4.5
King Rice,"Tumblinger Straße 24, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10675458,5.0
Due Gourmet,"Rindermarkt 6, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10680917,5.0
Barna,"Auenstr. 124, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10682141,4.0
Metz7,"Metzstr. 7, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10687661,4.0
Münchner Suppenküche,"Elsenheimerstr. 49 Im Innenhof, 80687 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10688456,4.0
Oliva Doner Stachus,"Karlsplatz 9, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10696507,3.5
Piccolo-Mondo Eiscafe,"Fasangartenstraße 99 Munich 81549, 81549 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10698531,4.0
Hasia Restaurant,"Alfred-Arndt-Str. 1, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10701048,3.5
Zur Deutschen Südsee Insel,"Zum Schwabenbaechl 55, 80997 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10701669,4.5
Perazzo,"Oskar-von-Miller-Ring 36 Corner with Ludwigstrasse, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1071094,4.5
Platzhirsch Freiham,"Clarita-Bernhard-Str. 8 Bavaria Motel, 81249 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10716310,4.0
Osteria Bacaro,"August-Exter-Str. 3 Ausgang Bahnhof Nord , Pasing, 81245 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10729019,4.0
il Sogno,"Kapellenstr. 1, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10735617,4.5
T7 Cafe & Tea,"Thalkirchner Str. 7, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10737287,4.5
T&A Kebap Palast,"Agnesstrasse 58, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10742398,4.5
Reis Backerei Konditorei Cafe,"Festingstrasse 4, 81479 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10743772,4.5
"Isar3 Bar, Cafe and Restaurant","Hochstr. 3 Holiday Inn Munich - City Centre, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10748075,4.0
Mahlzeit Imbiss Doner,"Leonrodstrasse. 6, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10748187,5.0
Pronto Pizza,"Balanstrasse 176, 81549 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10751434,
Il Gattopardo - Cucina e Vini,"Nordendstrasse 58 Schwabing, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1075604,4.5
Cafe Noel,"Metzstr. 8 Au-Haidhausen, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10757828,4.0
"Coffeebrands crepes, Snacks & co","Tegernseer Landstrasse 91, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10757989,5.0
Franzz,"Baeckerstr. 89, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1075914,4.5
Bootshaus,"Zentrallandstrasse 16, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10760017,3.5
Restaurant Dalmacija,"Heideckstr. 12, 80637 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10763412,5.0
Cafe Dankl,"Danklstrasse 32, 81371 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10769221,4.5
Günthner & Schmid,"Pappenheimstrasse 10, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10769566,3.0
Gans am Wasser,"Mollsee im Westpark Mollsee Westpark, 81373 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10769834,4.5
Rumi,"Dianastr. 1, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10771285,4.5
Ihle Cafe Gröbenzell,"Kirchenstr. 5, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10771846,3.0
Dean & David,"Rainer-Werner-Fassbinder-Platz 4, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10782287,4.0
Tagescafé Schwabing,"Hohenzollernstr. 41, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10788030,3.5
Kartoffel & Co,"Viktualienmarkt Abt. III Stand 38, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10788061,5.0
Eiscafe Cristallo,"Herterichstrasse 101, 81477 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10795285,2.5
Ledu,"Altheimer Eck 7, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10796539,4.0
Yum 2 take,"Hohenzollernplatz 1, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10800034,3.5
Klosterbräustüberl,"Kloster Schaeftlarn 16, 82067 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10814204,4.0
Müller,"Seitzstraße 10, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10816921,4.5
Halong Bay In Lehel,"Seitzstrasse 13 Seiteneingang Christopherstr., 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10821083,5.0
Kabul Restaurant,"Dachauer Str. 33 München, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10821559,4.5
Helene Disco&Restaurant,"Occamstr. 5, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10821964,4.0
Amici Vinothekcafe,"Rumfordstrasse 6, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10822204,4.5
HANS IM GLUECK Burgergrill & Bar,"Saint Martin Strasse 57, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10859549,3.5
Marien Burgerhouse & Shisha Lounge,"Kapellenstr. 1, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10882186,3.5
Munich Döner,"Lindwurmstr. 157A München U3 / U6 Poccistraße, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10882266,4.5
Grafinger Stubn,"Grafinger Str. 35, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10887845,5.0
Opatija,"Hochbrueckenstr. 3, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1090838,4.0
IceGuerilla,"Leopoldstr. 19, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10911104,4.5
Tiziano,"Gerner Str. 48 Ecke Tizianstrasse, 80638 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1093889,4.5
Rainbow Thai-Kitchen & Sushi,"Corneliusstr. 1, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1094246,4.0
Theatiner 8,"Theatinerstr. 8 Fünf Höfe, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10954560,4.0
Primo Espresso Cafebar,"Walter-Gropius-Str. 5 80807 Munich, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10995107,4.5
Primo Cafebar,"Ludwigstraße 28, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10995145,5.0
Kilroy's Deli Business,"Augustenstrasse 8, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d10999874,
Vegelangelo,"Thomas-Wimmer-Ring 16, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1101434,4.0
The Digital Eatery,"Walter-Gropius-Str. 5, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11014363,5.0
Goldoni,"Augustenstr. 31, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1101959,4.0
Ver  O Peso,"Rosenheimer Str. 14, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1104230,3.5
Cafe Mozart,"Pettenkoferstr. 2, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1104231,3.5
Dallmayr Theaterrestaurant,"Max-Joseph-Platz 2 Bayerische Staatsoper, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11046208,4.5
La Ruota,"Landsberger Str. 428, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11070553,4.0
Tabula Rasa,"Holzstr. 18, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1108175,4.5
Kam Lung,"Blutenburgstr. 53, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1111187,3.5
Ristorante Bei Mario,"Adalbertstr. 15, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1111189,3.5
la cucina trattoria,"Neherstr. 9, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1111193,4.0
Zur Allacher Muehle,"Eversbuschstr. 173, 80999 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1112902,4.0
Bambushain,"Schleissheimerstrasse 14, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11151903,5.0
Tassilogarten,"Auerfeldstr. 18 Haidhausen, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1117752,4.0
Schinken-Peter,"Perlacher Str. 53, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1117754,4.0
Restaurant Ganesha,"Rosenheimer Str. 113a, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1117847,3.5
TENMAYA,"Theresienstr. 43, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1118583,3.5
Hacienda,"Steinstr. 83, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1118811,3.5
Hard Rock Cafe Munich,"Platzl 1, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1118814,4.0
Coffee Fellows,"Tal 33, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1121903,4.0
Efsane Cig Kofte,"Landwehrstr. 72, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11283920,4.0
Kaefer,"Terminalstr. West Munich International Airport, Terminal 1, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1130026,3.5
Ieso,"Am See 23, 85540 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11305968,5.0
Variety Box,"Gustav-Heinemann-Ring 125 81739 Munich, 81739 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11306024,4.5
Negroni Bar,"Sedanstr. 9, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1140699,4.0
Ristorante L'Incontro,"Boschetsriederstraße 63a Gegenüber von Mövenpick Wein, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11445149,4.5
Mama Pizza Zentrum,"Augustenstr. 16, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1146804,1.5
Auguste Cesar,"Zielstattstr. 12, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11547400,4.5
Muenchner Backbuben,"Boschetsriederstrasse 75, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11547433,4.5
Lotus Asia Markt,"Hofmannstrasse 30, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11576241,4.0
Rossopomodoro Pizzeria Napoletana,"Muenchen Viktualienmarkt 15 Eataly München, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11592222,3.5
Com Viet,"Dachauer Str. 2, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11631425,4.0
Pizzeria Un Momento,"Altenburgstr. 35, 81243 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11648377,3.5
Aladdin Kebaphaus,"Chiemgaustrasse 144, 81549 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11653459,4.0
Papá Franco,"Prof.-Eichmann-Str. 11, 80999 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11657131,4.0
The Flave,"Arnulfstraße 57, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11658397,4.0
Tangcubi Asia Fusion,"Truderinger Str. 302, 81825 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11659115,4.5
AS Restaurant,"Landsberger Str. 201, 80687 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11659486,5.0
Tem Thai Imbiss,"Kurfürstenplatz 1, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11672294,2.0
Trattoria & Pizzeria L'Olive,"Waldfriedhofstr. 88 81377 München, 81377 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11686428,4.5
Wirtshaus Maximilian,"Westermuehlstr. 32, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11688666,4.0
Zunfthaus,"Thalkirchner Str. 76, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11717447,4.0
Markt Metzger,"Viktualienmarkt 15, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11721669,4.5
Restaurant Gabelspiel,"Zehentbauernstr. 20, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11733650,4.5
Trattoria Anni 60,"Blutenburgerstraße 94, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11743120,4.5
PANO Karlsplatz,"Karlsplatz 1 Underground Mall, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11745456,4.0
Gaststatte Dionysos,"Knorrstrasse 85, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11746334,4.5
Vietsoup,"Westenriederstr. 8, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11749609,4.5
Konditorei Erbshäuser,"Glückstraße 1, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11755082,3.5
Koshari Ahl Kairo,"Kapuzinerstr. 35, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11771630,3.5
RIO Filmcafé,"Rosenheimer Str. 46, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11775919,4.0
Griechischer Imbiss Sgouros,"Lindwurm Strasse 179, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11779053,
Spazio Italia E03,"Terminalstrasse Mitte 18 Flughafen München, 85356 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11779805,3.0
Cig Kofte von Efsane,"Schleißheimerstrasse 303 Milbertshofen, 80809 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11789330,4.0
Red Coffee Haidhausen,"Anzinger Str. 1, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11795697,4.5
Sancho Panza,"Elisabethplatz 2 Am Elisabethmarkt, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11796177,4.5
Burger House,"Lothringerstraße 7, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11797020,4.0
Hoiz Neo - Brasserie,"Karlstr. 10, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11801364,4.0
Boulangerie Dompierre,"Turkenstrasse 21, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11802598,4.0
Plan B Eatery,"Schellingstrasse 115 Ecke Augustenstrasse, 80798 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11804452,4.5
Westend-Factory,"Garmischer Str. 2, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11806252,4.0
Boulangerie Dompierre,"Hans Sachs Strasse 1, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11807117,3.5
Sarcletti Eiscafe und Konditorei,"Nymphenburger Str. 155, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d1180869,4.5
Khanittha Im Werksviertel,"Atelierstr. 14 Werk3, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d11813237,4.5
